,recency,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,DM_category,marital_status
6596,5,248.96,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
6597,1,308.57,1,0,Urban,0,Web,Mens E-Mail,1,1,2,Single_Man
6598,1,553.59,1,0,Urban,1,Web,No E-Mail,1,0,6,Single_Man
6599,1,129.06,0,1,Urban,1,Phone,No E-Mail,1,0,5,Single_Women
6600,1,305.43,0,1,Surburban,0,Multichannel,No E-Mail,1,0,5,Single_Women
6601,7,29.99,1,0,Surburban,0,Phone,No E-Mail,1,0,6,Single_Man
6602,12,446.56,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
6603,9,74.05,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
6604,6,527,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,5,Married
6605,9,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
6606,3,346.88,1,1,Urban,0,Phone,Mens E-Mail,1,1,5,Married
6607,1,73.3,0,1,Urban,0,Phone,Mens E-Mail,1,1,3,Single_Women
6608,1,29.99,0,1,Rural,1,Phone,Womens E-Mail,1,0,1,Single_Women
6609,1,806.91,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,5,Married
6610,10,29.99,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
6611,7,305.15,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
6612,5,343.96,0,1,Urban,0,Phone,No E-Mail,1,0,5,Single_Women
6613,10,218.29,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
6614,3,45.67,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
6615,4,81.35,0,1,Surburban,1,Phone,Mens E-Mail,1,0,3,Single_Women
6616,3,292.45,1,1,Rural,1,Phone,Mens E-Mail,1,0,5,Married
6617,8,241.81,0,1,Rural,0,Phone,Mens E-Mail,1,0,3,Single_Women
6618,5,38.95,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
6619,7,302.55,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
6620,5,32.22,0,1,Surburban,1,Web,No E-Mail,1,0,5,Single_Women
6621,9,278.15,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
6622,5,88.47,0,1,Urban,1,Web,No E-Mail,1,0,5,Single_Women
6623,1,1131.01,1,1,Rural,1,Multichannel,No E-Mail,1,0,11,Married
6624,9,245.02,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
6625,1,265.15,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
6626,2,756.88,1,1,Urban,1,Phone,No E-Mail,1,0,11,Married
6627,3,87.43,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
6628,9,65.97,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
6629,3,33.35,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
6630,9,40.64,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
6631,4,664.11,1,1,Urban,1,Web,Womens E-Mail,1,0,5,Married
6632,10,34.49,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
6633,3,325.58,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
6634,3,91.1,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
6635,9,391.88,1,0,Urban,0,Multichannel,No E-Mail,1,0,6,Single_Man
6636,1,375.97,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,1,Single_Women
6637,6,128.46,1,0,Urban,1,Phone,Womens E-Mail,1,0,4,Single_Man
6638,12,762.73,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,5,Married
6639,3,137.63,0,1,Urban,1,Web,No E-Mail,1,1,5,Single_Women
6640,1,320.14,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
6641,3,31.11,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
6642,5,46.55,0,1,Rural,0,Phone,No E-Mail,1,0,5,Single_Women
6643,10,29.99,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
6644,5,29.99,0,1,Rural,0,Web,Mens E-Mail,1,0,3,Single_Women
6645,4,29.99,0,1,Rural,0,Phone,Womens E-Mail,1,0,1,Single_Women
6646,11,514.86,1,1,Urban,1,Web,Mens E-Mail,1,0,5,Married
6647,6,164.32,0,1,Rural,1,Phone,Womens E-Mail,1,0,1,Single_Women
6648,9,179.72,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
6649,6,147.95,0,1,Surburban,1,Phone,Mens E-Mail,1,0,3,Single_Women
6650,5,295.99,1,1,Surburban,1,Phone,Womens E-Mail,1,0,5,Married
6651,9,395.69,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
6652,1,482.28,0,1,Surburban,0,Multichannel,Womens E-Mail,1,1,1,Single_Women
6653,2,409.4,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
6654,2,343.7,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
6655,2,209.75,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,1,Single_Women
6656,1,603.67,1,0,Surburban,1,Phone,Womens E-Mail,1,0,4,Single_Man
6657,4,155.16,0,1,Urban,1,Phone,Mens E-Mail,1,0,3,Single_Women
6658,2,74.06,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
6659,10,284.91,0,1,Urban,0,Phone,Mens E-Mail,1,1,3,Single_Women
6660,8,179.53,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
6661,10,977.8,1,1,Surburban,1,Phone,No E-Mail,1,0,11,Married
6662,4,391.95,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
6663,9,214.59,1,1,Urban,0,Phone,Womens E-Mail,1,0,5,Married
6664,8,240.37,1,0,Surburban,1,Multichannel,Mens E-Mail,1,0,2,Single_Man
6665,6,568.99,0,1,Urban,1,Phone,Mens E-Mail,1,0,3,Single_Women
6666,12,29.99,1,0,Urban,1,Web,Womens E-Mail,1,1,4,Single_Man
6667,4,32.13,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
6668,8,64.74,1,0,Surburban,1,Web,Womens E-Mail,1,0,4,Single_Man
6669,9,280.04,1,0,Urban,0,Web,Womens E-Mail,1,0,4,Single_Man
6670,5,115.7,1,0,Rural,0,Phone,No E-Mail,1,0,6,Single_Man
6671,8,568.72,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
6672,4,688.75,1,0,Rural,1,Phone,Womens E-Mail,1,0,4,Single_Man
6673,3,623.14,1,1,Rural,1,Web,Womens E-Mail,1,0,5,Married
6674,11,152.6,0,1,Rural,1,Web,Womens E-Mail,1,1,1,Single_Women
6675,1,433.46,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
6676,11,48.94,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
6677,5,383.72,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,5,Married
6678,1,239,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
6679,3,267.72,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
6680,3,249.43,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
6681,9,217,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
6682,9,331.02,1,1,Urban,0,Web,No E-Mail,1,0,11,Married
6683,6,179.2,0,1,Urban,1,Web,Mens E-Mail,1,0,3,Single_Women
6684,2,693.98,0,1,Rural,1,Web,No E-Mail,1,0,5,Single_Women
6685,10,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
6686,8,563.4,1,1,Urban,1,Phone,Mens E-Mail,1,0,5,Married
6687,2,29.99,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
6688,10,575.12,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
6689,1,41.86,1,0,Urban,1,Web,Womens E-Mail,1,0,4,Single_Man
6690,8,196.48,0,1,Urban,0,Web,Mens E-Mail,1,1,3,Single_Women
6691,1,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
6692,1,163.59,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
6693,9,277.86,1,1,Urban,0,Web,No E-Mail,1,0,11,Married
6694,8,43.81,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
6695,9,127.99,1,0,Surburban,0,Phone,Womens E-Mail,1,1,4,Single_Man
6696,4,1317.57,1,1,Surburban,1,Multichannel,Mens E-Mail,1,1,5,Married
6697,2,613.56,1,1,Rural,1,Multichannel,Mens E-Mail,1,0,5,Married
6698,5,470.06,0,1,Surburban,0,Multichannel,Womens E-Mail,1,0,1,Single_Women
6699,11,211.57,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
6700,6,213.57,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
6701,1,870.02,0,1,Surburban,1,Phone,Mens E-Mail,1,1,3,Single_Women
6702,4,167.52,1,0,Rural,1,Phone,Mens E-Mail,1,0,2,Single_Man
6703,2,351.88,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
6704,7,29.99,1,0,Surburban,1,Phone,Womens E-Mail,1,0,4,Single_Man
6705,1,1072.94,1,1,Surburban,1,Multichannel,No E-Mail,1,0,11,Married
6706,6,94.22,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
6707,1,452.07,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
6708,9,167.6,1,0,Rural,1,Phone,Mens E-Mail,1,0,2,Single_Man
6709,8,499.69,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
6710,3,772.63,1,0,Surburban,1,Multichannel,Mens E-Mail,1,0,2,Single_Man
6711,10,90.61,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
6712,9,94.02,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
6713,10,92.84,0,1,Rural,1,Web,Womens E-Mail,1,0,1,Single_Women
6714,9,45.85,1,0,Surburban,1,Web,Womens E-Mail,1,0,4,Single_Man
6715,12,186.7,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
6716,1,445.83,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
6717,7,431.99,0,1,Urban,0,Multichannel,No E-Mail,1,0,5,Single_Women
6718,10,657.34,1,1,Urban,1,Phone,Womens E-Mail,1,0,5,Married
6719,10,216.43,0,1,Surburban,0,Phone,No E-Mail,1,0,5,Single_Women
6720,1,166.27,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
6721,3,137.69,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
6722,1,214.52,0,1,Rural,0,Phone,No E-Mail,1,1,5,Single_Women
6723,4,476.67,1,1,Surburban,0,Multichannel,No E-Mail,1,0,11,Married
6724,1,434.2,1,0,Urban,1,Multichannel,Womens E-Mail,1,0,4,Single_Man
6725,2,195.61,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
6726,3,181.8,1,0,Urban,1,Web,No E-Mail,1,1,6,Single_Man
6727,2,681.7,1,1,Rural,1,Multichannel,Womens E-Mail,1,0,5,Married
6728,3,372.79,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
6729,1,328.09,1,1,Rural,0,Web,No E-Mail,1,0,11,Married
6730,10,294.83,0,1,Urban,1,Web,No E-Mail,1,0,5,Single_Women
6731,1,400.27,1,1,Rural,1,Multichannel,No E-Mail,1,0,11,Married
6732,8,29.99,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
6733,2,185.06,0,1,Rural,0,Web,No E-Mail,1,0,5,Single_Women
6734,9,174.11,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
6735,6,229.28,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
6736,11,179.93,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
6737,2,29.99,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
6738,2,80.16,0,1,Surburban,0,Phone,No E-Mail,1,0,5,Single_Women
6739,3,29.99,1,0,Surburban,1,Phone,No E-Mail,1,0,6,Single_Man
6740,1,196.64,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
6741,10,455.26,1,1,Surburban,1,Web,Mens E-Mail,1,0,5,Married
6742,7,112.1,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
6743,6,29.99,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
6744,2,272.63,1,1,Surburban,0,Phone,No E-Mail,1,0,11,Married
6745,10,38.79,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
6746,1,41.57,0,1,Urban,1,Phone,Womens E-Mail,1,0,1,Single_Women
6747,1,300.25,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
6748,10,30.82,1,0,Urban,0,Web,Womens E-Mail,1,1,4,Single_Man
6749,2,29.99,0,1,Rural,1,Web,Mens E-Mail,1,0,3,Single_Women
6750,3,240.04,0,1,Rural,1,Phone,Mens E-Mail,1,0,3,Single_Women
6751,3,50.02,0,1,Rural,0,Web,Womens E-Mail,1,0,1,Single_Women
6752,3,565.03,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
6753,12,258.39,1,1,Urban,0,Phone,Womens E-Mail,1,0,5,Married
6754,9,29.99,1,0,Rural,1,Web,No E-Mail,1,0,6,Single_Man
6755,3,31.42,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
6756,1,573.14,0,1,Surburban,1,Web,Womens E-Mail,1,1,1,Single_Women
6757,8,211.34,0,1,Surburban,0,Multichannel,Womens E-Mail,1,0,1,Single_Women
6758,2,64.37,1,0,Urban,1,Web,No E-Mail,1,0,6,Single_Man
6759,2,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
6760,10,467.54,1,0,Surburban,0,Multichannel,No E-Mail,1,0,6,Single_Man
6761,3,461.14,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
6762,10,546.26,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
6763,3,57.97,0,1,Urban,1,Phone,Womens E-Mail,1,0,1,Single_Women
6764,6,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
6765,4,29.99,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
6766,11,90.23,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
6767,6,322.29,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
6768,1,301.31,1,1,Urban,0,Phone,Womens E-Mail,1,0,5,Married
6769,10,164.39,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
6770,4,144.28,1,0,Urban,1,Web,No E-Mail,1,0,6,Single_Man
6771,4,341.12,1,1,Surburban,0,Web,No E-Mail,1,0,11,Married
6772,11,163.46,0,1,Urban,1,Web,Mens E-Mail,1,0,3,Single_Women
6773,3,866.62,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,1,Single_Women
6774,8,81.11,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
6775,2,138.79,1,0,Urban,1,Web,No E-Mail,1,0,6,Single_Man
6776,12,29.99,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
6777,1,480.66,1,1,Surburban,1,Phone,Womens E-Mail,1,0,5,Married
6778,5,251.18,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
6779,6,614.42,1,1,Urban,1,Web,Womens E-Mail,1,1,5,Married
6780,2,334.19,1,1,Surburban,1,Phone,Mens E-Mail,1,0,5,Married
6781,3,180.84,0,1,Surburban,1,Phone,No E-Mail,1,0,5,Single_Women
6782,1,284.09,0,1,Surburban,0,Phone,No E-Mail,1,0,5,Single_Women
6783,1,222.8,1,1,Urban,0,Web,Womens E-Mail,1,0,5,Married
6784,5,69.47,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
6785,6,110.24,0,1,Rural,1,Web,Womens E-Mail,1,1,1,Single_Women
6786,8,29.99,1,0,Rural,1,Web,Mens E-Mail,1,0,2,Single_Man
6787,1,251.61,1,0,Urban,0,Web,Mens E-Mail,1,1,2,Single_Man
6788,9,29.99,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
6789,3,32.77,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
6790,8,232.1,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
6791,2,709.39,1,1,Surburban,1,Phone,Mens E-Mail,1,0,5,Married
6792,1,538.5,1,0,Urban,1,Web,Mens E-Mail,1,0,2,Single_Man
6793,4,74.32,0,1,Urban,1,Phone,Mens E-Mail,1,0,3,Single_Women
6794,5,281.37,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
6795,9,439.3,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
6796,2,614.65,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,5,Married
6797,2,145.27,0,1,Urban,1,Phone,Womens E-Mail,1,0,1,Single_Women
6798,5,151.18,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
6799,1,136.67,1,0,Rural,1,Phone,Mens E-Mail,1,1,2,Single_Man
6800,8,91.32,1,0,Surburban,1,Web,No E-Mail,1,0,6,Single_Man
6801,11,386.09,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
6802,9,455.08,0,1,Urban,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
6803,7,329.65,0,1,Urban,1,Phone,Womens E-Mail,1,0,1,Single_Women
6804,3,36.35,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
6805,5,41.33,1,0,Rural,0,Web,Womens E-Mail,1,0,4,Single_Man
6806,4,29.99,0,1,Rural,0,Phone,Womens E-Mail,1,0,1,Single_Women
6807,2,276.58,1,0,Surburban,0,Web,No E-Mail,1,1,6,Single_Man
6808,1,611.91,1,1,Rural,1,Phone,Mens E-Mail,1,1,5,Married
6809,9,233.09,1,1,Rural,1,Multichannel,Mens E-Mail,1,0,5,Married
6810,2,543.15,0,1,Rural,1,Phone,Womens E-Mail,1,0,1,Single_Women
6811,1,705.52,1,1,Urban,1,Phone,No E-Mail,1,1,11,Married
6812,1,166.38,1,0,Rural,1,Web,Mens E-Mail,1,0,2,Single_Man
6813,11,84,1,0,Urban,1,Web,Womens E-Mail,1,0,4,Single_Man
6814,2,343.52,0,1,Surburban,0,Phone,Mens E-Mail,1,0,3,Single_Women
6815,1,78.55,0,1,Surburban,0,Web,Womens E-Mail,1,1,1,Single_Women
6816,7,63.14,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
6817,2,952.79,1,1,Surburban,1,Multichannel,No E-Mail,1,0,11,Married
6818,11,367.31,1,1,Rural,1,Phone,No E-Mail,1,1,11,Married
6819,7,34.11,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
6820,10,166.63,0,1,Rural,0,Web,No E-Mail,1,0,5,Single_Women
6821,6,264.18,1,1,Surburban,0,Phone,Mens E-Mail,1,0,5,Married
6822,1,141.63,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
6823,5,29.99,0,1,Rural,1,Phone,Mens E-Mail,1,0,3,Single_Women
6824,3,613.39,1,0,Rural,1,Phone,Mens E-Mail,1,0,2,Single_Man
6825,1,337.77,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
6826,4,147.43,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
6827,10,67.27,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
6828,3,813.12,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,5,Married
6829,3,29.99,1,0,Surburban,1,Web,Womens E-Mail,1,0,4,Single_Man
6830,6,470.67,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,5,Married
6831,8,396.26,1,0,Urban,0,Phone,Womens E-Mail,1,0,4,Single_Man
6832,3,474.77,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,1,Single_Women
6833,4,481.23,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
6834,11,178.64,0,1,Surburban,1,Phone,Mens E-Mail,1,0,3,Single_Women
6835,11,121.1,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
6836,4,59.42,1,0,Surburban,1,Web,No E-Mail,1,0,6,Single_Man
6837,5,287.97,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
6838,7,229.53,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
6839,2,474.75,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,5,Married
6840,7,107.5,0,1,Surburban,0,Phone,Mens E-Mail,1,0,3,Single_Women
6841,6,138.72,0,1,Surburban,0,Phone,No E-Mail,1,0,5,Single_Women
6842,3,29.99,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
6843,4,165.91,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
6844,1,712.31,1,1,Rural,1,Phone,Mens E-Mail,1,0,5,Married
6845,9,57.49,0,1,Rural,1,Web,Mens E-Mail,1,0,3,Single_Women
6846,2,463.99,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
6847,3,63.34,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
6848,12,549.76,1,1,Surburban,1,Web,No E-Mail,1,0,11,Married
6849,2,89.89,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
6850,9,34.7,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
6851,4,29.99,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
6852,1,436.03,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
6853,4,97.19,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
6854,6,143.54,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
6855,12,97.49,1,0,Surburban,1,Phone,Womens E-Mail,1,0,4,Single_Man
6856,1,29.99,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
6857,2,101.64,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
6858,2,228.35,1,0,Surburban,1,Phone,Womens E-Mail,1,0,4,Single_Man
6859,1,851.87,1,1,Surburban,1,Phone,Mens E-Mail,1,1,5,Married
6860,11,162.83,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
6861,7,51.33,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
6862,3,454.08,1,1,Urban,0,Multichannel,No E-Mail,1,0,11,Married
6863,5,42.67,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
6864,7,368.43,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
6865,3,29.99,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
6866,3,328.37,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
6867,9,152.47,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
6868,2,1532.29,1,1,Surburban,1,Web,Womens E-Mail,1,0,5,Married
6869,12,174.4,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
6870,10,211.72,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
6871,1,316.17,1,1,Rural,0,Phone,Mens E-Mail,1,0,5,Married
6872,2,253.71,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
6873,2,123.61,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
6874,4,88.6,0,1,Rural,0,Web,Womens E-Mail,1,0,1,Single_Women
6875,5,174.62,1,0,Surburban,1,Web,Womens E-Mail,1,0,4,Single_Man
6876,4,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
6877,1,89.48,0,1,Urban,0,Phone,No E-Mail,1,1,5,Single_Women
6878,6,767.66,0,1,Rural,1,Multichannel,Mens E-Mail,1,0,3,Single_Women
6879,2,449.51,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
6880,1,486.48,1,0,Urban,0,Web,Mens E-Mail,1,1,2,Single_Man
6881,1,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
6882,4,53.3,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
6883,10,95.14,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
6884,5,29.99,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
6885,3,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
6886,5,266.08,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
6887,3,82.18,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
6888,6,33.91,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
6889,5,29.99,1,0,Surburban,1,Web,Womens E-Mail,1,0,4,Single_Man
6890,2,430.05,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,5,Married
6891,2,143.33,0,1,Urban,0,Phone,No E-Mail,1,0,5,Single_Women
6892,1,458.91,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,5,Married
6893,2,241.9,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
6894,7,37.42,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
6895,1,397.96,0,1,Rural,1,Phone,Womens E-Mail,1,1,1,Single_Women
6896,2,272.47,1,0,Surburban,0,Phone,No E-Mail,1,1,6,Single_Man
6897,1,243.77,1,0,Rural,0,Phone,Mens E-Mail,1,1,2,Single_Man
6898,5,104.48,1,0,Rural,1,Phone,Mens E-Mail,1,0,2,Single_Man
6899,1,1415.71,1,1,Surburban,1,Phone,Mens E-Mail,1,0,5,Married
6900,4,370.95,0,1,Urban,0,Phone,No E-Mail,1,1,5,Single_Women
6901,7,52.73,1,0,Surburban,1,Phone,No E-Mail,1,0,6,Single_Man
6902,4,549.28,0,1,Urban,1,Multichannel,Womens E-Mail,1,1,1,Single_Women
6903,3,542.31,1,0,Rural,1,Phone,Mens E-Mail,1,0,2,Single_Man
6904,3,624.55,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,5,Married
6905,3,281.99,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
6906,1,260.61,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
6907,2,295.87,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
6908,1,30.25,0,1,Surburban,0,Phone,No E-Mail,1,0,5,Single_Women
6909,4,29.99,0,1,Rural,1,Phone,Womens E-Mail,1,0,1,Single_Women
6910,2,199.64,0,1,Rural,0,Web,Mens E-Mail,1,0,3,Single_Women
6911,4,46.64,0,1,Urban,1,Web,Mens E-Mail,1,0,3,Single_Women
6912,7,141.99,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
6913,10,487.72,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
6914,1,372.21,1,1,Surburban,1,Web,Mens E-Mail,1,0,5,Married
6915,4,254.28,1,1,Urban,0,Phone,Womens E-Mail,1,0,5,Married
6916,9,151.14,1,0,Surburban,0,Phone,Mens E-Mail,1,1,2,Single_Man
6917,2,365.75,1,1,Urban,0,Multichannel,Womens E-Mail,1,0,5,Married
